time,open,close,low,high,volume
1743307200,83088.82000000,83130.29000000,83088.81000000,83130.29000000,27.33617000
1743307500,83130.29000000,83186.95000000,83107.18000000,83186.96000000,17.81744000
1743307800,83186.95000000,83204.01000000,83154.11000000,83206.10000000,11.24443000
1743308100,83204.00000000,83124.01000000,83123.13000000,83230.19000000,16.18860000
1743308400,83124.01000000,83116.71000000,83078.94000000,83133.63000000,17.18877000
1743308700,83116.71000000,83135.28000000,83084.83000000,83135.29000000,15.39645000
1743309000,83135.29000000,83124.50000000,83113.17000000,83177.38000000,13.60799000
1743309300,83124.50000000,83181.00000000,83124.49000000,83215.95000000,13.76239000
1743309600,83181.00000000,83206.10000000,83158.84000000,83216.99000000,11.10116000
1743309900,83206.10000000,83286.59000000,83193.35000000,83314.42000000,19.36873000
1743310200,83286.59000000,83284.41000000,83249.80000000,83295.78000000,14.39508000
1743310500,83284.41000000,83109.81000000,83090.01000000,83284.41000000,35.79303000
1743310800,83109.81000000,83090.10000000,83084.73000000,83124.81000000,15.51171000
1743311100,83090.09000000,83091.28000000,83082.00000000,83129.90000000,27.17081000
1743311400,83091.28000000,83128.71000000,83091.28000000,83133.28000000,15.36306000
1743311700,83128.71000000,83156.27000000,83113.17000000,83156.27000000,12.37576000
1743312000,83156.26000000,83188.02000000,83154.61000000,83206.10000000,17.84845000
1743312300,83188.01000000,83182.50000000,83150.01000000,83192.86000000,15.78656000
1743312600,83182.50000000,83160.50000000,83160.50000000,83230.00000000,28.31321000
1743312900,83160.50000000,83133.18000000,83124.14000000,83160.51000000,15.95082000
1743313200,83133.19000000,83118.05000000,83114.76000000,83143.95000000,14.40661000
1743313500,83118.05000000,83036.85000000,83031.02000000,83118.05000000,20.68579000
1743313800,83036.84000000,83005.44000000,82981.13000000,83079.10000000,46.09206000
1743314100,83005.43000000,82958.30000000,82924.23000000,83027.00000000,43.33632000
1743314400,82958.30000000,82944.04000000,82916.02000000,82981.11000000,33.33193000
1743314700,82944.04000000,83037.53000000,82944.03000000,83037.54000000,25.19719000
1743315000,83037.53000000,82998.16000000,82977.01000000,83041.58000000,36.78836000
1743315300,82998.16000000,82927.30000000,82907.23000000,83005.11000000,22.42199000
1743315600,82927.30000000,82893.95000000,82882.38000000,82927.32000000,28.55393000
1743315900,82893.95000000,82868.96000000,82868.96000000,82913.54000000,20.01612000
1743316200,82868.96000000,82948.64000000,82868.96000000,82948.64000000,27.71540000
1743316500,82948.63000000,83019.77000000,82904.92000000,83019.77000000,27.28617000
1743316800,83019.77000000,83163.86000000,83019.76000000,83173.98000000,39.12535000
1743317100,83163.86000000,83222.50000000,83145.03000000,83306.26000000,73.90015000
1743317400,83222.50000000,83152.08000000,83124.37000000,83222.51000000,46.53597000
1743317700,83152.08000000,83178.14000000,83128.20000000,83178.14000000,21.79851000
1743318000,83178.14000000,83225.82000000,83178.14000000,83262.11000000,58.59744000
1743318300,83225.82000000,83255.62000000,83225.81000000,83283.93000000,18.27859000
1743318600,83255.62000000,83321.16000000,83255.62000000,83321.16000000,26.02703000
1743318900,83321.16000000,83269.45000000,83252.04000000,83321.16000000,46.75767000
1743319200,83269.44000000,83265.41000000,83250.34000000,83270.00000000,21.61972000
1743319500,83265.40000000,83263.36000000,83244.64000000,83297.06000000,19.13150000
1743319800,83263.35000000,83219.69000000,83186.95000000,83271.82000000,25.26752000
1743320100,83219.69000000,83154.41000000,83154.41000000,83219.70000000,31.51193000
1743320400,83153.85000000,83100.00000000,83100.00000000,83153.85000000,25.06173000
1743320700,83100.00000000,83094.04000000,83068.66000000,83134.76000000,34.34850000
1743321000,83094.05000000,83073.05000000,83073.04000000,83110.56000000,21.38570000
1743321300,83073.05000000,83076.59000000,83073.04000000,83118.14000000,21.73950000
1743321600,83076.58000000,83172.33000000,83076.58000000,83172.33000000,37.82351000
1743321900,83172.33000000,83212.00000000,83170.37000000,83212.00000000,23.74900000
1743322200,83211.99000000,83261.87000000,83164.13000000,83261.87000000,18.95141000
1743322500,83261.86000000,83273.91000000,83241.51000000,83273.92000000,12.53782000
1743322800,83273.91000000,83263.32000000,83222.18000000,83287.00000000,21.48374000
1743323100,83263.33000000,83223.87000000,83223.87000000,83263.33000000,17.78656000
1743323400,83223.88000000,83307.00000000,83222.18000000,83346.48000000,75.02334000
1743323700,83307.01000000,83283.36000000,83264.15000000,83307.01000000,52.70691000
1743324000,83283.36000000,83265.02000000,83265.01000000,83304.17000000,13.45390000
1743324300,83265.02000000,83330.08000000,83265.01000000,83330.62000000,29.80515000
1743324600,83330.09000000,83375.05000000,83330.08000000,83386.38000000,29.49720000
1743324900,83375.05000000,83378.09000000,83375.04000000,83406.14000000,21.90045000
1743325200,83378.10000000,83362.28000000,83346.43000000,83390.12000000,20.20828000
1743325500,83362.28000000,83360.53000000,83310.66000000,83362.29000000,23.63916000
1743325800,83360.54000000,83329.53000000,83302.03000000,83360.54000000,13.91789000
1743326100,83329.53000000,83352.42000000,83255.83000000,83358.50000000,25.31576000
1743326400,83352.40000000,83378.74000000,83352.39000000,83378.75000000,8.53395000
1743326700,83378.74000000,83392.87000000,83378.74000000,83405.67000000,13.08613000
1743327000,83392.86000000,83467.99000000,83392.86000000,83468.00000000,36.10609000
1743327300,83467.99000000,83443.09000000,83443.08000000,83478.48000000,17.78553000
1743327600,83443.09000000,83438.01000000,83424.48000000,83443.09000000,9.27128000
1743327900,83438.02000000,83484.30000000,83438.01000000,83517.78000000,25.87009000
1743328200,83484.30000000,83475.97000000,83444.85000000,83484.31000000,20.05132000
1743328500,83475.97000000,83502.32000000,83475.97000000,83514.30000000,10.28988000
1743328800,83502.32000000,83515.15000000,83447.88000000,83515.15000000,18.92259000
1743329100,83515.15000000,83525.01000000,83500.55000000,83525.55000000,15.40303000
1743329400,83525.00000000,83477.59000000,83477.58000000,83534.64000000,9.99445000
1743329700,83477.59000000,83288.77000000,83285.53000000,83484.88000000,47.10219000
1743330000,83288.77000000,83186.96000000,83128.06000000,83340.00000000,62.01567000
1743330300,83186.96000000,83209.99000000,83136.18000000,83210.00000000,28.04892000
1743330600,83210.00000000,83151.74000000,83110.50000000,83210.00000000,28.87518000
1743330900,83151.74000000,83126.78000000,83076.78000000,83151.75000000,24.12904000
1743331200,83126.79000000,83064.18000000,83064.17000000,83169.82000000,19.23512000
1743331500,83064.17000000,83135.85000000,83061.51000000,83135.86000000,14.48196000
1743331800,83135.86000000,83139.85000000,83124.26000000,83172.00000000,13.77595000
1743332100,83139.85000000,83120.87000000,83100.89000000,83141.74000000,10.40525000
1743332400,83120.86000000,83113.17000000,83113.17000000,83169.82000000,18.23988000
1743332700,83113.18000000,83236.58000000,83106.47000000,83242.46000000,24.16652000
1743333000,83236.58000000,83263.97000000,83221.76000000,83285.04000000,26.41419000
1743333300,83263.98000000,83334.00000000,83243.15000000,83360.31000000,27.98608000
1743333600,83334.00000000,83199.55000000,83199.55000000,83338.51000000,17.19888000
1743333900,83199.55000000,83083.80000000,82975.36000000,83199.55000000,80.98335000
1743334200,83083.81000000,83055.34000000,83038.02000000,83184.66000000,35.03886000
1743334500,83055.34000000,83002.71000000,82985.10000000,83100.01000000,38.08209000
1743334800,83002.71000000,83044.87000000,82992.67000000,83047.24000000,19.71703000
1743335100,83044.87000000,83096.88000000,83014.00000000,83113.18000000,23.68777000
1743335400,83096.89000000,83093.53000000,83058.67000000,83132.00000000,13.58330000
1743335700,83093.53000000,83111.76000000,83076.13000000,83113.18000000,9.83800000
1743336000,83111.76000000,83002.38000000,83002.37000000,83161.56000000,36.64348000
1743336300,83002.37000000,83011.99000000,82986.75000000,83035.99000000,24.37814000
1743336600,83011.99000000,83028.30000000,82987.31000000,83051.22000000,23.15825000
1743336900,83028.30000000,83063.13000000,83021.27000000,83073.62000000,22.57508000
1743337200,83063.13000000,83081.90000000,83020.24000000,83081.90000000,36.11356000
1743337500,83081.90000000,83247.64000000,83081.89000000,83247.64000000,60.33292000
1743337800,83247.63000000,83183.69000000,83183.69000000,83268.05000000,32.49146000
1743338100,83183.69000000,83114.11000000,83114.11000000,83183.69000000,18.73165000
1743338400,83114.12000000,83033.15000000,83033.15000000,83138.99000000,32.66239000
1743338700,83033.16000000,83018.12000000,83008.49000000,83060.00000000,22.41262000
1743339000,83018.12000000,83077.47000000,83018.12000000,83088.30000000,27.59110000
1743339300,83077.48000000,83072.76000000,83032.84000000,83077.48000000,19.44624000
1743339600,83072.76000000,83059.56000000,83035.91000000,83089.99000000,24.89805000
1743339900,83059.57000000,83020.00000000,82970.58000000,83059.57000000,25.11266000
1743340200,83019.99000000,83042.00000000,82998.48000000,83050.00000000,24.02731000
1743340500,83042.00000000,83147.00000000,83042.00000000,83155.17000000,39.19247000
1743340800,83147.00000000,83055.63000000,83018.22000000,83147.00000000,52.47211000
1743341100,83055.63000000,82915.00000000,82884.57000000,83055.64000000,136.52353000
1743341400,82915.00000000,82762.97000000,82543.83000000,82950.00000000,383.57854000
1743341700,82762.97000000,82800.03000000,82729.66000000,82894.58000000,135.62248000
1743342000,82800.02000000,82959.59000000,82781.91000000,82965.99000000,57.95644000
1743342300,82959.58000000,82838.11000000,82783.99000000,82967.98000000,58.36055000
1743342600,82838.12000000,82776.00000000,82710.48000000,82838.12000000,51.77450000
1743342900,82776.00000000,82678.42000000,82676.01000000,82776.01000000,61.47421000
1743343200,82678.42000000,82751.98000000,82678.42000000,82804.00000000,49.21003000
1743343500,82751.99000000,82631.80000000,82624.96000000,82780.07000000,28.33295000
1743343800,82630.02000000,82673.46000000,82608.23000000,82673.46000000,59.88204000
1743344100,82673.45000000,82793.81000000,82637.28000000,82833.46000000,45.30464000
1743344400,82793.81000000,82785.01000000,82772.00000000,82879.98000000,57.84608000
1743344700,82785.02000000,82748.99000000,82712.91000000,82785.02000000,18.48891000
1743345000,82748.99000000,82765.39000000,82699.00000000,82844.84000000,30.94325000
1743345300,82765.39000000,82797.22000000,82765.39000000,82837.89000000,18.72657000
1743345600,82797.21000000,82851.16000000,82728.22000000,82886.80000000,22.89379000
1743345900,82851.17000000,83020.91000000,82833.91000000,83043.59000000,53.58635000
1743346200,83020.90000000,82955.61000000,82918.32000000,83020.90000000,40.64418000
1743346500,82955.62000000,82803.28000000,82779.98000000,82955.62000000,40.90829000
1743346800,82803.28000000,82863.74000000,82788.31000000,82891.99000000,36.09113000
1743347100,82863.75000000,82869.81000000,82863.74000000,82930.83000000,13.54541000
1743347400,82869.81000000,82933.97000000,82869.81000000,82933.97000000,15.00408000
1743347700,82933.97000000,83013.05000000,82922.53000000,83038.67000000,39.64155000
1743348000,83013.04000000,82923.08000000,82908.97000000,83067.90000000,23.17437000
1743348300,82923.08000000,82834.39000000,82818.96000000,82923.08000000,19.83342000
1743348600,82834.40000000,82835.26000000,82809.01000000,82886.80000000,21.03590000
1743348900,82835.00000000,82768.99000000,82766.99000000,82835.01000000,20.50658000
1743349200,82768.99000000,82853.45000000,82768.99000000,82875.82000000,25.07922000
1743349500,82853.45000000,82896.35000000,82819.80000000,82923.84000000,21.85794000
1743349800,82896.35000000,82741.46000000,82727.27000000,82913.00000000,27.12163000
1743350100,82741.46000000,82729.57000000,82714.87000000,82776.72000000,17.24985000
1743350400,82729.57000000,82710.49000000,82703.82000000,82741.47000000,17.30670000
1743350700,82710.49000000,82772.44000000,82710.49000000,82792.46000000,26.00757000
1743351000,82772.43000000,82741.47000000,82700.00000000,82792.45000000,16.12431000
1743351300,82741.47000000,82786.54000000,82741.46000000,82808.00000000,10.51262000
1743351600,82786.55000000,82789.00000000,82752.17000000,82810.22000000,24.07962000
1743351900,82788.99000000,82652.50000000,82652.50000000,82816.00000000,21.68878000
1743352200,82652.50000000,82431.05000000,82369.75000000,82671.46000000,148.95678000
1743352500,82431.04000000,82534.79000000,82323.27000000,82534.79000000,85.01191000
1743352800,82534.78000000,82509.43000000,82453.84000000,82574.09000000,30.96838000
1743353100,82509.43000000,82400.00000000,82400.00000000,82534.79000000,51.25094000
1743353400,82400.00000000,82273.58000000,82177.07000000,82430.58000000,129.11538000
1743353700,82273.59000000,82284.01000000,82173.91000000,82310.71000000,42.12200000
1743354000,82284.01000000,82152.92000000,82141.10000000,82325.75000000,54.41756000
1743354300,82152.93000000,82253.16000000,82050.40000000,82253.16000000,87.71055000
1743354600,82253.16000000,82376.90000000,82253.15000000,82400.00000000,47.51658000
1743354900,82376.91000000,82416.42000000,82325.80000000,82464.00000000,36.26335000
1743355200,82416.42000000,82484.24000000,82416.42000000,82491.31000000,21.51435000
1743355500,82484.24000000,82430.68000000,82430.67000000,82551.00000000,26.25824000
1743355800,82430.68000000,82506.51000000,82430.68000000,82540.00000000,22.18772000
1743356100,82506.51000000,82471.50000000,82460.69000000,82577.99000000,34.83787000
1743356400,82471.50000000,82380.29000000,82375.40000000,82475.73000000,18.71497000
1743356700,82380.29000000,82326.53000000,82287.32000000,82385.37000000,26.95040000
1743357000,82326.54000000,82384.65000000,82291.70000000,82389.61000000,13.25099000
1743357300,82384.65000000,82415.53000000,82382.33000000,82423.40000000,8.48817000
1743357600,82415.54000000,82525.15000000,82415.53000000,82539.28000000,38.12341000
1743357900,82525.14000000,82698.00000000,82525.14000000,82727.27000000,41.68737000
1743358200,82698.00000000,82617.67000000,82590.16000000,82698.01000000,36.97764000
1743358500,82617.66000000,82606.22000000,82561.23000000,82635.99000000,27.06062000
1743358800,82606.22000000,82718.16000000,82578.26000000,82768.00000000,27.67867000
1743359100,82718.15000000,82776.83000000,82685.75000000,82799.99000000,22.12549000
1743359400,82776.84000000,82621.40000000,82621.34000000,82778.78000000,24.07567000
1743359700,82621.40000000,82627.63000000,82605.73000000,82665.22000000,19.81947000
1743360000,82627.62000000,82629.45000000,82572.00000000,82669.23000000,16.13099000
1743360300,82629.46000000,82700.28000000,82629.45000000,82752.18000000,33.21143000
1743360600,82700.28000000,82682.10000000,82637.45000000,82704.86000000,16.25123000
1743360900,82682.10000000,82729.65000000,82674.59000000,82745.29000000,18.80394000
1743361200,82729.65000000,82895.01000000,82707.83000000,82895.02000000,49.62286000
1743361500,82895.01000000,82780.01000000,82780.00000000,82908.11000000,24.28514000
1743361800,82780.00000000,82705.30000000,82681.88000000,82780.01000000,26.47719000
1743362100,82705.30000000,82602.92000000,82589.51000000,82729.49000000,23.08055000
1743362400,82602.92000000,82618.00000000,82584.80000000,82628.00000000,26.48560000
1743362700,82618.00000000,82588.43000000,82584.38000000,82647.98000000,14.84015000
1743363000,82588.42000000,82644.54000000,82588.42000000,82650.00000000,17.73732000
1743363300,82644.54000000,82623.20000000,82603.65000000,82659.79000000,15.94005000
1743363600,82623.21000000,82622.01000000,82609.17000000,82640.26000000,13.86910000
1743363900,82622.01000000,82583.41000000,82563.74000000,82622.01000000,20.23195000
1743364200,82583.41000000,82560.00000000,82547.69000000,82600.00000000,11.77881000
1743364500,82560.01000000,82548.81000000,82548.80000000,82577.31000000,13.98304000
1743364800,82548.80000000,82458.52000000,82458.51000000,82568.00000000,31.90745000
1743365100,82458.52000000,82515.98000000,82393.74000000,82519.99000000,27.44253000
1743365400,82515.97000000,82575.16000000,82485.58000000,82575.16000000,14.62596000
1743365700,82575.16000000,82627.71000000,82575.16000000,82630.00000000,17.50830000
1743366000,82627.71000000,82583.42000000,82583.42000000,82635.19000000,10.96096000
1743366300,82583.43000000,82524.76000000,82503.54000000,82583.43000000,14.94266000
1743366600,82524.76000000,82574.91000000,82524.75000000,82580.00000000,17.42000000
1743366900,82574.91000000,82610.74000000,82574.90000000,82650.95000000,12.69170000
1743367200,82610.73000000,82590.07000000,82566.14000000,82635.54000000,18.33545000
1743367500,82590.07000000,82562.18000000,82548.97000000,82590.07000000,12.16839000
1743367800,82562.18000000,82524.50000000,82524.49000000,82578.27000000,11.88573000
1743368100,82524.49000000,82554.73000000,82510.75000000,82554.73000000,11.14092000
1743368400,82554.73000000,82597.46000000,82554.73000000,82703.94000000,30.21231000
1743368700,82597.46000000,82582.00000000,82558.28000000,82597.47000000,9.25014000
1743369000,82581.99000000,82646.88000000,82581.99000000,82646.89000000,8.89625000
1743369300,82646.88000000,82623.29000000,82584.00000000,82646.89000000,10.87592000
1743369600,82623.29000000,82600.01000000,82600.00000000,82623.30000000,5.85821000
1743369900,82600.00000000,82584.08000000,82584.08000000,82606.20000000,7.28893000
1743370200,82584.08000000,82584.09000000,82584.08000000,82584.09000000,4.50545000
1743370500,82584.08000000,82500.00000000,82500.00000000,82584.09000000,12.42745000
1743370800,82500.01000000,82273.46000000,82239.99000000,82500.01000000,50.60493000
1743371100,82273.47000000,82166.98000000,82166.97000000,82364.14000000,47.79444000
1743371400,82166.97000000,82134.51000000,82100.00000000,82208.45000000,32.37543000
1743371700,82134.51000000,82237.68000000,82069.40000000,82266.13000000,38.73220000
1743372000,82237.67000000,81896.92000000,81800.00000000,82243.52000000,148.56153000
1743372300,81896.92000000,81650.00000000,81565.00000000,81950.00000000,205.97569000
1743372600,81650.00000000,81906.88000000,81650.00000000,81906.90000000,85.52914000
1743372900,81906.89000000,81905.85000000,81813.95000000,81975.99000000,66.07100000
1743373200,81905.85000000,82075.06000000,81812.23000000,82166.00000000,65.70972000
1743373500,82075.05000000,82226.60000000,82074.00000000,82247.05000000,64.79692000
1743373800,82226.60000000,82304.60000000,82160.00000000,82316.96000000,62.00623000
1743374100,82304.60000000,82624.01000000,82302.00000000,82757.70000000,115.05127000
1743374400,82624.01000000,82528.01000000,82482.50000000,82636.33000000,70.87298000
1743374700,82528.00000000,82519.63000000,82480.66000000,82626.01000000,41.36328000
1743375000,82519.63000000,82424.46000000,82411.12000000,82554.00000000,40.81412000
1743375300,82424.46000000,82438.00000000,82368.55000000,82438.00000000,30.63811000
1743375600,82437.99000000,82249.99000000,82221.56000000,82442.94000000,59.03614000
1743375900,82249.99000000,82252.00000000,82128.16000000,82252.74000000,43.35492000
1743376200,82251.99000000,82230.47000000,82230.47000000,82372.00000000,40.48891000
1743376500,82230.47000000,82235.46000000,82132.04000000,82235.47000000,37.91913000
1743376800,82235.47000000,82013.05000000,81975.55000000,82252.72000000,57.72556000
1743377100,82013.04000000,81964.94000000,81902.20000000,82194.30000000,80.58800000
1743377400,81964.95000000,82039.93000000,81928.68000000,82100.00000000,85.70176000
1743377700,82039.93000000,82199.58000000,81982.12000000,82205.71000000,45.28452000
1743378000,82199.58000000,82320.76000000,82192.31000000,82355.09000000,49.11672000
1743378300,82320.75000000,82298.01000000,82232.15000000,82343.00000000,33.70733000
1743378600,82298.00000000,82373.80000000,82210.35000000,82373.80000000,36.31278000
1743378900,82373.80000000,82389.99000000,82295.47000000,82399.60000000,51.84621000
1743379200,82390.00000000,82399.99000000,82311.41000000,82444.89000000,46.05568000
1743379500,82400.00000000,82223.58000000,82176.00000000,82400.00000000,137.72474000
1743379800,82223.58000000,82280.55000000,82221.74000000,82391.99000000,30.57128000
1743380100,82280.55000000,82175.96000000,82108.26000000,82309.33000000,49.16543000
1743380400,82175.95000000,82053.29000000,82012.59000000,82177.52000000,37.60976000
1743380700,82053.28000000,81989.68000000,81962.80000000,82098.00000000,92.96167000
1743381000,81989.68000000,81789.98000000,81722.90000000,81992.78000000,78.94971000
1743381300,81789.98000000,81616.00000000,81589.40000000,81791.68000000,95.98852000
1743381600,81616.01000000,81361.51000000,81329.99000000,81656.00000000,296.48025000
1743381900,81361.50000000,81457.90000000,81278.52000000,81526.00000000,138.37301000
1743382200,81457.90000000,81501.11000000,81382.00000000,81578.27000000,68.56050000
1743382500,81501.11000000,81646.89000000,81501.11000000,81708.70000000,84.46415000
1743382800,81646.90000000,81828.06000000,81534.78000000,81935.65000000,93.07259000
1743383100,81828.06000000,81880.00000000,81812.73000000,82060.63000000,83.12693000
1743383400,81879.99000000,81910.00000000,81829.57000000,82006.58000000,39.90807000
1743383700,81908.57000000,81801.46000000,81757.35000000,81975.84000000,42.42087000
1743384000,81801.46000000,81955.99000000,81756.01000000,81961.08000000,41.20078000
1743384300,81956.00000000,82172.36000000,81955.99000000,82272.72000000,131.67433000
1743384600,82172.36000000,82000.01000000,81975.00000000,82186.96000000,61.21694000
1743384900,82000.01000000,82043.79000000,81818.18000000,82074.73000000,62.82538000
1743385200,82043.79000000,81974.01000000,81939.38000000,82050.00000000,59.37672000
1743385500,81974.01000000,81815.99000000,81775.77000000,82016.00000000,51.08554000
1743385800,81815.99000000,81865.90000000,81742.01000000,81882.61000000,69.45158000
1743386100,81865.89000000,81953.03000000,81856.00000000,82000.00000000,43.24910000
1743386400,81954.79000000,81799.99000000,81752.17000000,81974.77000000,48.23660000
1743386700,81800.00000000,81780.00000000,81630.01000000,81833.33000000,74.68413000
1743387000,81780.00000000,81752.18000000,81709.80000000,81849.06000000,41.92996000
1743387300,81752.18000000,81822.27000000,81738.84000000,81943.40000000,44.60506000
1743387600,81822.28000000,81748.00000000,81700.00000000,81882.61000000,31.85614000
1743387900,81748.00000000,81714.67000000,81642.00000000,81777.33000000,28.10087000
1743388200,81714.66000000,81676.33000000,81635.66000000,81751.57000000,56.04607000
1743388500,81676.33000000,81740.01000000,81676.32000000,81815.53000000,51.19860000
1743388800,81740.00000000,81940.01000000,81709.22000000,82002.72000000,71.37630000
1743389100,81940.01000000,82076.01000000,81935.83000000,82112.96000000,58.99181000
1743389400,82076.01000000,81987.74000000,81987.74000000,82179.25000000,106.47598000
1743389700,81987.75000000,81922.30000000,81888.00000000,82000.00000000,39.05685000
1743390000,81922.30000000,82029.99000000,81870.07000000,82029.99000000,32.08447000
1743390300,82030.00000000,81824.01000000,81824.00000000,82030.00000000,71.17080000
1743390600,81824.00000000,81693.39000000,81668.00000000,81836.00000000,32.90421000
1743390900,81693.64000000,81603.01000000,81549.86000000,81723.38000000,76.59147000
1743391200,81603.01000000,81752.18000000,81546.71000000,81752.18000000,48.52157000
1743391500,81752.17000000,81812.50000000,81738.00000000,81848.00000000,72.12422000
1743391800,81812.49000000,81759.99000000,81752.64000000,81927.92000000,39.40107000
1743392100,81759.98000000,81767.58000000,81680.00000000,81777.00000000,36.18420000
1743392400,81767.57000000,81696.01000000,81682.00000000,81777.00000000,24.73888000
1743392700,81696.00000000,81602.01000000,81562.57000000,81712.06000000,33.27505000
1743393000,81602.00000000,81552.00000000,81502.38000000,81657.46000000,38.72870000
1743393300,81552.01000000,81530.00000000,81468.00000000,81552.01000000,43.66247000
1743393600,81530.00000000,81674.01000000,81529.09000000,81708.70000000,46.09072000
1743393900,81674.01000000,81722.00000000,81644.91000000,81744.00000000,65.60983000
1743394200,81722.00000000,81695.99000000,81659.18000000,81753.42000000,20.81079000
1743394500,81696.06000000,81542.01000000,81533.83000000,81700.00000000,29.48643000
1743394800,81542.01000000,81435.73000000,81400.00000000,81588.00000000,64.43747000
1743395100,81435.73000000,81512.01000000,81422.37000000,81512.01000000,45.99922000
1743395400,81512.00000000,81554.54000000,81476.00000000,81558.14000000,58.02732000
1743395700,81554.55000000,81663.49000000,81525.51000000,81665.22000000,24.64681000
1743396000,81663.48000000,81679.14000000,81660.69000000,81722.15000000,21.42215000
1743396300,81679.14000000,81758.00000000,81679.14000000,81767.24000000,24.08427000
1743396600,81758.00000000,81764.31000000,81665.21000000,81764.31000000,24.67545000
1743396900,81764.30000000,81846.01000000,81740.00000000,81879.16000000,63.75734000
1743397200,81846.00000000,82013.05000000,81830.00000000,82100.00000000,71.37063000
1743397500,82013.04000000,82106.02000000,82013.04000000,82212.00000000,69.51200000
1743397800,82105.96000000,82184.71000000,82081.27000000,82202.00000000,45.83144000
1743398100,82184.70000000,82159.99000000,82069.90000000,82200.00000000,31.43134000
1743398400,82159.98000000,82258.00000000,82159.98000000,82269.99000000,61.63751000
1743398700,82258.01000000,82186.95000000,82186.95000000,82305.57000000,45.93580000
1743399000,82186.96000000,82098.01000000,82096.00000000,82196.72000000,23.58031000
1743399300,82098.00000000,82072.80000000,82029.53000000,82114.07000000,52.77778000
1743399600,82072.81000000,82160.00000000,82064.61000000,82165.63000000,46.51348000
1743399900,82160.00000000,82147.61000000,82147.61000000,82261.06000000,37.17018000
1743400200,82147.61000000,82118.00000000,82106.67000000,82167.00000000,21.37803000
1743400500,82118.00000000,82166.99000000,82104.17000000,82166.99000000,13.42891000
1743400800,82166.99000000,82104.63000000,82100.00000000,82267.66000000,32.52078000
1743401100,82104.64000000,82187.35000000,82042.43000000,82187.36000000,71.06784000
1743401400,82187.36000000,82086.89000000,82086.88000000,82226.42000000,55.77756000
1743401700,82086.89000000,82033.71000000,82033.71000000,82125.32000000,90.70140000
1743402000,82033.72000000,82130.42000000,82032.88000000,82243.92000000,153.10613000
1743402300,82130.42000000,81973.75000000,81938.55000000,82143.48000000,50.37740000
1743402600,81973.75000000,82014.13000000,81938.56000000,82039.33000000,37.32350000
1743402900,82014.13000000,81956.75000000,81919.38000000,82039.32000000,44.44865000
1743403200,81956.74000000,82068.69000000,81933.98000000,82072.79000000,35.69378000
1743403500,82068.69000000,82007.44000000,81956.00000000,82090.01000000,29.62138000
1743403800,82007.43000000,81986.66000000,81945.44000000,82014.92000000,23.36832000
1743404100,81986.66000000,82052.83000000,81986.65000000,82067.99000000,17.57957000
1743404400,82052.82000000,82246.45000000,82046.00000000,82258.93000000,70.76872000
1743404700,82246.45000000,82128.09000000,82095.01000000,82303.58000000,50.16196000
1743405000,82128.09000000,82071.99000000,82045.45000000,82128.10000000,28.12419000
1743405300,82073.07000000,81958.00000000,81926.08000000,82099.96000000,64.23367000
1743405600,81958.00000000,82005.97000000,81920.00000000,82031.00000000,60.79870000
1743405900,82005.97000000,82029.46000000,81909.34000000,82038.11000000,42.45180000
1743406200,82029.46000000,81913.93000000,81881.55000000,82056.53000000,58.14850000
1743406500,81913.93000000,81795.23000000,81782.97000000,81972.00000000,81.00352000
1743406800,81795.22000000,81825.69000000,81789.90000000,81866.06000000,60.88463000
1743407100,81825.69000000,81843.56000000,81751.52000000,81895.47000000,87.35894000
1743407400,81843.57000000,81793.44000000,81730.74000000,81893.60000000,86.60294000
1743407700,81793.45000000,81933.51000000,81773.04000000,81933.51000000,86.11060000
1743408000,81933.51000000,82128.26000000,81908.19000000,82138.64000000,74.06268000
1743408300,82128.26000000,82233.54000000,82070.00000000,82250.00000000,82.03571000
1743408600,82233.54000000,82162.35000000,82157.07000000,82250.02000000,76.70574000
1743408900,82162.34000000,82111.33000000,82068.44000000,82181.49000000,32.42634000
1743409200,82111.34000000,82096.77000000,82013.26000000,82138.53000000,74.29896000
1743409500,82096.77000000,82186.46000000,82075.36000000,82209.89000000,57.93304000
1743409800,82186.47000000,82186.95000000,82170.75000000,82240.07000000,53.91826000
1743410100,82186.95000000,82191.92000000,82178.75000000,82263.74000000,78.01931000
1743410400,82191.91000000,82073.64000000,82072.03000000,82191.92000000,59.71123000
1743410700,82073.63000000,82082.18000000,82052.05000000,82127.63000000,70.53367000
1743411000,82082.18000000,81970.22000000,81970.21000000,82152.87000000,69.87217000
1743411300,81970.22000000,81899.15000000,81875.05000000,81978.42000000,33.29046000
1743411600,81899.15000000,81862.82000000,81825.36000000,81913.22000000,54.15666000
1743411900,81862.83000000,81718.39000000,81714.57000000,81960.56000000,110.07509000
1743412200,81718.39000000,81586.62000000,81535.77000000,81728.00000000,128.31385000
1743412500,81586.63000000,81670.64000000,81586.62000000,81734.99000000,96.43007000
1743412800,81670.63000000,81659.99000000,81561.53000000,81670.63000000,41.78031000
1743413100,81659.99000000,81508.28000000,81454.23000000,81666.88000000,104.44279000
1743413400,81508.28000000,81448.67000000,81405.39000000,81577.82000000,84.26988000
1743413700,81448.67000000,81436.37000000,81368.24000000,81514.00000000,85.38272000
1743414000,81436.37000000,81496.80000000,81392.20000000,81515.68000000,118.34698000
1743414300,81496.79000000,81452.11000000,81404.34000000,81509.30000000,41.38931000
